,name,start_rec_s,fin_rec_ms,dur_whole
233,sine_bass_thought_1588896879178_trial_234.csv,1588896876.099676,1588896879178,3.07832407951355
234,sine_bass_thought_1588896888958_trial_235.csv,1588896885.933407,1588896888958,3.024592876434326
235,sine_bass_thought_1588896900089_trial_236.csv,1588896897.013226,1588896900089,3.0757739543914795
236,sine_bass_thought_1588896909384_trial_237.csv,1588896906.374645,1588896909384,3.009355068206787
237,sine_bass_thought_1588896918565_trial_238.csv,1588896915.489813,1588896918565,3.0751869678497314
238,sine_bass_thought_1588896929295_trial_239.csv,1588896926.23021,1588896929295,3.0647900104522705
239,sine_bass_thought_1588896948387_trial_240.csv,1588896945.287607,1588896948387,3.099393129348755
240,sine_bass_thought_1588896958502_trial_241.csv,1588896955.4225159,1588896958502,3.079484224319458
241,sine_bass_thought_1588896973275_trial_242.csv,1588896970.2437918,1588896973275,3.0312082767486572
242,sine_bass_thought_1588896981451_trial_243.csv,1588896978.387499,1588896981451,3.0635008811950684
243,sine_bass_thought_1588896990460_trial_244.csv,1588896987.390888,1588896990460,3.0691120624542236
244,sine_bass_thought_1588897005000_trial_245.csv,1588897001.9222348,1588897005000,3.0777652263641357
245,sine_bass_thought_1588897014876_trial_246.csv,1588897011.821057,1588897014876,3.0549428462982178
246,sine_bass_thought_1588897031010_trial_247.csv,1588897027.977982,1588897031010,3.032017946243286
247,sine_bass_thought_1588897039042_trial_248.csv,1588897035.996903,1588897039042,3.0450971126556396
248,sine_bass_thought_1588897049144_trial_249.csv,1588897046.1131468,1588897049144,3.030853271484375
249,sine_bass_thought_1588897060304_trial_250.csv,1588897057.2489269,1588897060304,3.0550730228424072
250,sine_bass_thought_1588897070246_trial_251.csv,1588897067.1945212,1588897070246,3.051478862762451
251,sine_bass_thought_1588897085922_trial_252.csv,1588897082.8373718,1588897085922,3.084628105163574
252,sine_bass_thought_1588897094852_trial_253.csv,1588897091.797976,1588897094852,3.0540239810943604
253,sine_bass_thought_1588897103545_trial_254.csv,1588897100.517011,1588897103545,3.027989149093628
254,sine_bass_thought_1588897113270_trial_255.csv,1588897110.2277162,1588897113270,3.042283773422241
255,sine_bass_thought_1588897147435_trial_256.csv,1588897144.3576782,1588897147435,3.077321767807007
256,sine_bass_thought_1588897168483_trial_257.csv,1588897165.4324381,1588897168483,3.0505619049072266
257,sine_bass_thought_1588897178337_trial_258.csv,1588897175.28493,1588897178337,3.052069902420044
258,sine_bass_thought_1588897191888_trial_259.csv,1588897188.878747,1588897191888,3.0092530250549316
259,sine_bass_thought_1588897201686_trial_260.csv,1588897198.6070101,1588897201686,3.0789899826049805
260,sine_bass_thought_1588897214554_trial_261.csv,1588897211.487023,1588897214554,3.06697678565979
261,sine_bass_thought_1588897225861_trial_262.csv,1588897222.8024309,1588897225861,3.0585691928863525
262,sine_bass_thought_1588897238193_trial_263.csv,1588897235.099735,1588897238193,3.0932650566101074
263,sine_bass_thought_1588897250598_trial_264.csv,1588897247.5225742,1588897250598,3.075425863265991
264,sine_bass_thought_1588897262939_trial_265.csv,1588897259.878129,1588897262939,3.060870885848999
265,sine_bass_thought_1588897272921_trial_266.csv,1588897269.853069,1588897272921,3.0679309368133545
266,sine_bass_thought_1588897282418_trial_267.csv,1588897279.3956192,1588897282418,3.022380828857422
267,sine_bass_thought_1588897292246_trial_268.csv,1588897289.1924942,1588897292246,3.0535058975219727
