,name,duration,start_rec_s,start_sound_s,end_sound_s,fin_rec_ms,sound_lag,end_sound_lag,dur_whole,sound_to_fin
53,sine_bass_1588560314460_trial_54.csv,2.0287,1588560311.423393,1588560311.43574,1588560313.46444,1588560314460,0.012346982955932617,2.041046982955933,3.036607027053833,3.0242600440979004
54,sine_bass_1588560323783_trial_55.csv,2.0287,1588560320.72062,1588560320.732364,1588560322.761064,1588560323783,0.011744022369384766,2.040444022369385,3.062380075454712,3.050636053085327
55,sine_bass_1588560334380_trial_56.csv,2.0287,1588560331.3212469,1588560331.333005,1588560333.361705,1588560334380,0.011758089065551758,2.040458089065552,3.058753252029419,3.046995162963867
56,sine_bass_1588560345060_trial_57.csv,2.0287,1588560341.9971259,1588560342.009069,1588560344.037769,1588560345060,0.01194310188293457,2.0406431018829347,3.0628740787506104,3.050930976867676
57,sine_bass_1588560354779_trial_58.csv,2.0287,1588560351.714915,1588560351.727798,1588560353.756498,1588560354779,0.01288294792175293,2.041582947921753,3.064085006713867,3.0512020587921143
58,sine_bass_1588560367764_trial_59.csv,2.0287,1588560364.7143319,1588560364.725701,1588560366.7544012,1588560367764,0.01136922836303711,2.0400692283630373,3.049668073654175,3.0382988452911377
59,sine_bass_1588560378123_trial_60.csv,2.0287,1588560375.049418,1588560375.061345,1588560377.0900452,1588560378123,0.011927127838134766,2.040627127838135,3.0735819339752197,3.061654806137085
60,sine_bass_1588560388584_trial_61.csv,2.0287,1588560385.534442,1588560385.547463,1588560387.576163,1588560388584,0.013020992279052734,2.041720992279053,3.049558162689209,3.0365371704101562
61,sine_bass_1588560397915_trial_62.csv,2.0287,1588560394.839849,1588560394.8519151,1588560396.8806152,1588560397915,0.012066125869750977,2.040766125869751,3.075150966644287,3.063084840774536
62,sine_bass_1588560406292_trial_63.csv,2.0287,1588560403.2417212,1588560403.2560608,1588560405.284761,1588560406292,0.014339685440063477,2.0430396854400636,3.050278902053833,3.0359392166137695
63,sine_bass_1588560416203_trial_64.csv,2.0287,1588560413.1187682,1588560413.1326761,1588560415.1613762,1588560416203,0.013907909393310547,2.0426079093933107,3.0842318534851074,3.070323944091797
64,sine_bass_1588560427520_trial_65.csv,2.0287,1588560424.448046,1588560424.460088,1588560426.4887881,1588560427520,0.012042045593261719,2.040742045593262,3.0719540119171143,3.0599119663238525
65,sine_bass_1588560437221_trial_66.csv,2.0287,1588560434.175191,1588560434.1908731,1588560436.2195733,1588560437221,0.015682220458984375,2.0443822204589845,3.045809030532837,3.0301268100738525
66,sine_bass_1588560451835_trial_67.csv,2.0287,1588560448.7484212,1588560448.7593658,1588560450.788066,1588560451835,0.010944604873657227,2.0396446048736574,3.086578845977783,3.075634241104126
67,sine_bass_1588560460822_trial_68.csv,2.0287,1588560457.783651,1588560457.79558,1588560459.82428,1588560460822,0.011928796768188477,2.0406287967681886,3.038348913192749,3.0264201164245605
68,sine_bass_1588560470576_trial_69.csv,2.0287,1588560467.532671,1588560467.5452192,1588560469.5739193,1588560470576,0.012548208236694336,2.0412482082366945,3.0433290004730225,3.030780792236328
69,sine_bass_1588560482019_trial_70.csv,2.0287,1588560478.935762,1588560478.9487228,1588560480.977423,1588560482019,0.01296091079711914,2.0416609107971193,3.083238124847412,3.070277214050293
70,sine_bass_1588560492603_trial_71.csv,2.0287,1588560489.562739,1588560489.574177,1588560491.6028771,1588560492603,0.011438131332397461,2.0401381313323976,3.0402610301971436,3.028822898864746
71,sine_bass_1588560504506_trial_72.csv,2.0287,1588560501.4336672,1588560501.4464,1588560503.4751,1588560504506,0.012732744216918945,2.041432744216919,3.0723328590393066,3.0596001148223877
72,sine_bass_1588560515905_trial_73.csv,2.0287,1588560512.828861,1588560512.841486,1588560514.870186,1588560515905,0.012624979019165039,2.041324979019165,3.076138973236084,3.063513994216919
73,sine_bass_1588560526547_trial_74.csv,2.0287,1588560523.473724,1588560523.485139,1588560525.513839,1588560526547,0.01141500473022461,2.040115004730225,3.0732760429382324,3.061861038208008
74,sine_bass_1588560537041_trial_75.csv,2.0287,1588560533.97029,1588560533.98523,1588560536.01393,1588560537041,0.014940023422241211,2.0436400234222414,3.0707099437713623,3.055769920349121
75,sine_bass_1588560549562_trial_76.csv,2.0287,1588560546.487233,1588560546.4993742,1588560548.5280743,1588560549562,0.012141227722167969,2.040841227722168,3.0747671127319336,3.0626258850097656
76,sine_bass_1588560573446_trial_77.csv,2.0287,1588560570.382185,1588560570.395055,1588560572.4237552,1588560573446,0.012870073318481445,2.0415700733184816,3.063815116882324,3.0509450435638428
77,sine_bass_1588560583137_trial_78.csv,2.0287,1588560580.053925,1588560580.0663948,1588560582.095095,1588560583137,0.012469768524169922,2.04116976852417,3.0830750465393066,3.0706052780151367
78,sine_bass_1588560592179_trial_79.csv,2.0287,1588560589.117268,1588560589.130788,1588560591.1594882,1588560592179,0.013520002365112305,2.0422200023651125,3.0617318153381348,3.0482118129730225
79,sine_bass_1588560601521_trial_80.csv,2.0287,1588560598.4738839,1588560598.487157,1588560600.5158572,1588560601521,0.013273239135742188,2.0419732391357424,3.0471160411834717,3.0338428020477295
80,sine_bass_1588560611116_trial_81.csv,2.0287,1588560608.059808,1588560608.0719202,1588560610.1006203,1588560611116,0.012112140655517578,2.0408121406555177,3.056191921234131,3.0440797805786133
81,sine_bass_1588560619369_trial_82.csv,2.0287,1588560616.297843,1588560616.310838,1588560618.339538,1588560619369,0.012995004653930664,2.041695004653931,3.0711569786071777,3.058161973953247
82,sine_bass_1588560629878_trial_83.csv,2.0287,1588560626.802824,1588560626.813911,1588560628.842611,1588560629878,0.01108694076538086,2.039786940765381,3.0751760005950928,3.064089059829712
83,sine_bass_1588560641300_trial_84.csv,2.0287,1588560638.266179,1588560638.277426,1588560640.306126,1588560641300,0.011246919631958008,2.039946919631958,3.033820867538452,3.022573947906494
84,sine_bass_1588560655802_trial_85.csv,2.0287,1588560652.7354162,1588560652.747468,1588560654.776168,1588560655802,0.012051820755004883,2.040751820755005,3.0665838718414307,3.054532051086426
85,sine_bass_1588560664973_trial_86.csv,2.0287,1588560661.9395719,1588560661.952561,1588560663.981261,1588560664973,0.012989044189453125,2.0416890441894533,3.033428192138672,3.0204391479492188
86,sine_bass_1588560674589_trial_87.csv,2.0287,1588560671.5441558,1588560671.5581162,1588560673.5868163,1588560674589,0.01396036148071289,2.042660361480713,3.044844150543213,3.0308837890625
87,sine_bass_1588560684740_trial_88.csv,2.0287,1588560681.714016,1588560681.7263548,1588560683.755055,1588560684740,0.012338876724243164,2.0410388767242433,3.025984048843384,3.0136451721191406
88,sine_bass_1588560695107_trial_89.csv,2.0287,1588560692.043434,1588560692.0542898,1588560694.08299,1588560695107,0.010855913162231445,2.0395559131622316,3.063566207885742,3.0527102947235107
89,sine_bass_1588560706638_trial_90.csv,2.0287,1588560703.59693,1588560703.608211,1588560705.6369112,1588560706638,0.011281013488769531,2.0399810134887697,3.041069984436035,3.0297889709472656
90,sine_bass_1588560718067_trial_91.csv,2.0287,1588560715.0189598,1588560715.030729,1588560717.0594292,1588560718067,0.011769294738769531,2.0404692947387697,3.0480401515960693,3.0362708568573
91,sine_bass_1588560727644_trial_92.csv,2.0287,1588560724.573642,1588560724.587054,1588560726.6157541,1588560727644,0.013411998748779297,2.0421119987487795,3.0703580379486084,3.056946039199829
92,sine_bass_1588560736630_trial_93.csv,2.0287,1588560733.599094,1588560733.611916,1588560735.6406162,1588560736630,0.012822151184082031,2.041522151184082,3.0309062004089355,3.0180840492248535
93,sine_bass_1588560745127_trial_94.csv,2.0287,1588560742.0825899,1588560742.093968,1588560744.122668,1588560745127,0.011378049850463867,2.040078049850464,3.044410228729248,3.033032178878784
94,sine_bass_1588560766931_trial_95.csv,2.0287,1588560763.919456,1588560763.93221,1588560765.96091,1588560766931,0.012753963470458984,2.041453963470459,3.0115439891815186,2.9987900257110596
95,sine_bass_1588560776473_trial_96.csv,2.0287,1588560773.419797,1588560773.4331038,1588560775.461804,1588560776473,0.013306856155395508,2.0420068561553957,3.0532031059265137,3.039896249771118
96,sine_bass_1588560785376_trial_97.csv,2.0287,1588560782.347129,1588560782.360319,1588560784.389019,1588560785376,0.01318979263305664,2.041889792633057,3.0288708209991455,3.015681028366089
97,sine_bass_1588560794849_trial_98.csv,2.0287,1588560791.8141701,1588560791.8298109,1588560793.858511,1588560794849,0.015640735626220703,2.044340735626221,3.03482985496521,3.0191891193389893
98,sine_bass_1588560804473_trial_99.csv,2.0287,1588560801.409204,1588560801.421221,1588560803.4499211,1588560804473,0.012017011642456055,2.0407170116424562,3.063796043395996,3.05177903175354
99,sine_bass_1588560813220_trial_100.csv,2.0287,1588560810.158487,1588560810.168824,1588560812.197524,1588560813220,0.010336875915527344,2.0390368759155275,3.0615129470825195,3.051176071166992
100,sine_bass_1588560822517_trial_101.csv,2.0287,1588560819.428649,1588560819.440736,1588560821.4694362,1588560822517,0.012087106704711914,2.040787106704712,3.088351011276245,3.076263904571533
101,sine_bass_1588560833843_trial_102.csv,2.0287,1588560830.8109388,1588560830.8231838,1588560832.851884,1588560833843,0.012244939804077148,2.0409449398040773,3.0320611000061035,3.0198161602020264
102,sine_bass_1588560843124_trial_103.csv,2.0287,1588560840.0845718,1588560840.0954392,1588560842.1241393,1588560843124,0.01086735725402832,2.0395673572540285,3.039428234100342,3.0285608768463135
103,sine_bass_1588560852376_trial_104.csv,2.0287,1588560849.319714,1588560849.331062,1588560851.3597622,1588560852376,0.01134800910949707,2.0400480091094972,3.056285858154297,3.0449378490448
104,sine_bass_1588560862875_trial_105.csv,2.0287,1588560859.826771,1588560859.837481,1588560861.8661811,1588560862875,0.010710000991821289,2.0394100009918215,3.0482289791107178,3.0375189781188965
105,sine_bass_1588560872195_trial_106.csv,2.0287,1588560869.1250062,1588560869.13947,1588560871.1681702,1588560872195,0.01446390151977539,2.0431639015197756,3.069993734359741,3.055529832839966
106,sine_bass_1588560881993_trial_107.csv,2.0287,1588560878.916851,1588560878.927466,1588560880.956166,1588560881993,0.010614871978759766,2.03931487197876,3.0761489868164062,3.0655341148376465
107,sine_bass_1588560900973_trial_108.csv,2.0287,1588560897.9190028,1588560897.928957,1588560899.957657,1588560900973,0.009954214096069336,2.0386542140960695,3.053997278213501,3.0440430641174316
108,sine_bass_1588560910650_trial_109.csv,2.0287,1588560907.5733209,1588560907.583117,1588560909.6118171,1588560910650,0.009796142578125,2.038496142578125,3.076679229736328,3.066883087158203
109,sine_bass_1588560920831_trial_110.csv,2.0287,1588560917.739052,1588560917.751606,1588560919.780306,1588560920831,0.012553930282592773,2.041253930282593,3.0919480323791504,3.0793941020965576
110,sine_bass_1588560932531_trial_111.csv,2.0287,1588560929.453503,1588560929.464625,1588560931.493325,1588560932531,0.011121988296508789,2.039821988296509,3.0774970054626465,3.0663750171661377
111,sine_bass_1588560942882_trial_112.csv,2.0287,1588560939.817125,1588560939.829112,1588560941.8578122,1588560942882,0.011986970901489258,2.0406869709014894,3.0648748874664307,3.0528879165649414
112,sine_bass_1588560952395_trial_113.csv,2.0287,1588560949.357376,1588560949.370983,1588560951.399683,1588560952395,0.013606786727905273,2.0423067867279054,3.037623882293701,3.024017095565796
113,sine_bass_1588560960881_trial_114.csv,2.0287,1588560957.8162198,1588560957.8259578,1588560959.854658,1588560960881,0.009737968444824219,2.0384379684448244,3.0647802352905273,3.055042266845703
114,sine_bass_1588560969328_trial_115.csv,2.0287,1588560966.251604,1588560966.261583,1588560968.2902832,1588560969328,0.009979009628295898,2.038679009628296,3.0763959884643555,3.0664169788360596
115,sine_bass_1588560980982_trial_116.csv,2.0287,1588560977.917731,1588560977.9274209,1588560979.956121,1588560980982,0.009689807891845703,2.038389807891846,3.0642690658569336,3.054579257965088
116,sine_bass_1588561000109_trial_117.csv,2.0287,1588560997.040504,1588560997.053463,1588560999.082163,1588561000109,0.012959003448486328,2.0416590034484865,3.068495988845825,3.055536985397339
117,sine_bass_1588561010053_trial_118.csv,2.0287,1588561006.979131,1588561006.990318,1588561009.0190182,1588561010053,0.011187076568603516,2.0398870765686037,3.073868989944458,3.0626819133758545
118,sine_bass_1588561020587_trial_119.csv,2.0287,1588561017.557534,1588561017.568993,1588561019.5976932,1588561020587,0.011459112167358398,2.0401591121673586,3.029465913772583,3.0180068016052246
119,sine_bass_1588561029540_trial_120.csv,2.0287,1588561026.487767,1588561026.498985,1588561028.5276852,1588561029540,0.011218070983886719,2.039918070983887,3.0522329807281494,3.0410149097442627
