,name,start_rec_s,fin_rec_ms,dur_whole
52,sine_bass_1588561901240_trial_53.csv,1588561898,1.58856E+12,3.040738106
53,sine_bass_1588561910592_trial_54.csv,1588561908,1.58856E+12,3.060141087
54,sine_bass_1588561923507_trial_55.csv,1588561920,1.58856E+12,3.054280758
55,sine_bass_1588561933349_trial_56.csv,1588561930,1.58856E+12,3.053313971
56,sine_bass_1588561943799_trial_57.csv,1588561941,1.58856E+12,3.06056118
57,sine_bass_1588561953081_trial_58.csv,1588561950,1.58856E+12,3.041295052
58,sine_bass_1588561961937_trial_59.csv,1588561959,1.58856E+12,3.052773952
59,sine_bass_1588561972918_trial_60.csv,1588561970,1.58856E+12,3.06740284
60,sine_bass_1588561987179_trial_61.csv,1588561984,1.58856E+12,3.050557852
61,sine_bass_1588562001404_trial_62.csv,1588561998,1.58856E+12,3.057538033
62,sine_bass_1588562017949_trial_63.csv,1588562015,1.58856E+12,3.073683977
63,sine_bass_1588562036370_trial_64.csv,1588562033,1.58856E+12,3.043603897
64,sine_bass_1588562047259_trial_65.csv,1588562044,1.58856E+12,3.039721012
65,sine_bass_1588562060556_trial_66.csv,1588562058,1.58856E+12,3.042659998
66,sine_bass_1588562069848_trial_67.csv,1588562067,1.58856E+12,3.077558994
67,sine_bass_1588562078183_trial_68.csv,1588562075,1.58856E+12,3.037360191
68,sine_bass_1588562087464_trial_69.csv,1588562084,1.58856E+12,3.072072029
69,sine_bass_1588562096885_trial_70.csv,1588562094,1.58856E+12,3.070285082
70,sine_bass_1588562105967_trial_71.csv,1588562103,1.58856E+12,3.056965113
71,sine_bass_1588562118026_trial_72.csv,1588562115,1.58856E+12,3.059088945
72,sine_bass_1588562129224_trial_73.csv,1588562126,1.58856E+12,3.038643837
73,sine_bass_1588562139364_trial_74.csv,1588562136,1.58856E+12,3.065326214
74,sine_bass_1588562155763_trial_75.csv,1588562153,1.58856E+12,3.037826061
75,sine_bass_1588562165270_trial_76.csv,1588562162,1.58856E+12,3.059597015
76,sine_bass_1588562174423_trial_77.csv,1588562171,1.58856E+12,3.05654192
77,sine_bass_1588562183331_trial_78.csv,1588562180,1.58856E+12,3.04284215
78,sine_bass_1588562192983_trial_79.csv,1588562190,1.58856E+12,3.065893173
79,sine_bass_1588562203377_trial_80.csv,1588562200,1.58856E+12,3.034748077
80,sine_bass_1588562213042_trial_81.csv,1588562210,1.58856E+12,3.067067146
81,sine_bass_1588562588377_trial_82.csv,1588562585,1.58856E+12,3.059294224
82,sine_bass_1588562618251_trial_83.csv,1588562615,1.58856E+12,3.053474903
83,sine_bass_1588562629618_trial_84.csv,1588562627,1.58856E+12,3.077084064
84,sine_bass_1588562640178_trial_85.csv,1588562637,1.58856E+12,3.057749033
85,sine_bass_1588562674115_trial_86.csv,1588562671,1.58856E+12,3.060401201
86,sine_bass_1588562683958_trial_87.csv,1588562681,1.58856E+12,3.067097902
87,sine_bass_1588562694647_trial_88.csv,1588562692,1.58856E+12,3.067547083
88,sine_bass_1588562704252_trial_89.csv,1588562701,1.58856E+12,3.066297293
89,sine_bass_1588562717620_trial_90.csv,1588562715,1.58856E+12,3.012732744
90,sine_bass_1588562732189_trial_91.csv,1588562729,1.58856E+12,3.055857897
91,sine_bass_1588562742741_trial_92.csv,1588562740,1.58856E+12,3.026733875
92,sine_bass_1588562752464_trial_93.csv,1588562749,1.58856E+12,3.080835104
93,sine_bass_1588562764093_trial_94.csv,1588562761,1.58856E+12,3.065550804
94,sine_bass_1588562780504_trial_95.csv,1588562777,1.58856E+12,3.073118925
95,sine_bass_1588562792341_trial_96.csv,1588562789,1.58856E+12,3.070208073
96,sine_bass_1588562805459_trial_97.csv,1588562802,1.58856E+12,3.067754984
97,sine_bass_1588562816473_trial_98.csv,1588562813,1.58856E+12,3.066368103
98,sine_bass_1588562828309_trial_99.csv,1588562825,1.58856E+12,3.071991205
99,sine_bass_1588562838837_trial_100.csv,1588562836,1.58856E+12,3.073989868
100,sine_bass_1588562856694_trial_101.csv,1588562854,1.58856E+12,3.052448988
101,sine_bass_1588562882003_trial_102.csv,1588562879,1.58856E+12,3.025957108
102,sine_bass_1588562896159_trial_103.csv,1588562893,1.58856E+12,3.045077801
103,sine_bass_1588562905307_trial_104.csv,1588562902,1.58856E+12,3.067537069
104,sine_bass_1588562916544_trial_105.csv,1588562914,1.58856E+12,3.043870926
105,sine_bass_1588562926711_trial_106.csv,1588562924,1.58856E+12,3.075069904
106,sine_bass_1588562936894_trial_107.csv,1588562934,1.58856E+12,3.064383984
107,sine_bass_1588562947023_trial_108.csv,1588562944,1.58856E+12,3.071656942
108,sine_bass_1588562963466_trial_109.csv,1588562960,1.58856E+12,3.074218988
109,sine_bass_1588562975385_trial_110.csv,1588562972,1.58856E+12,3.063918829
110,sine_bass_1588562985676_trial_111.csv,1588562983,1.58856E+12,3.043339014
111,sine_bass_1588562998624_trial_112.csv,1588562996,1.58856E+12,3.040548086
112,sine_bass_1588563007812_trial_113.csv,1588563005,1.58856E+12,3.007648945
113,sine_bass_1588563017176_trial_114.csv,1588563014,1.58856E+12,3.047850132
114,sine_bass_1588563026899_trial_115.csv,1588563024,1.58856E+12,3.079154015
115,sine_bass_1588563040248_trial_116.csv,1588563037,1.58856E+12,3.039375067
116,sine_bass_1588563054963_trial_117.csv,1588563052,1.58856E+12,3.062334061
117,sine_bass_1588563069071_trial_118.csv,1588563066,1.58856E+12,3.075381041
118,sine_bass_1588563082902_trial_119.csv,1588563080,1.58856E+12,3.044215918
119,sine_bass_1588563092372_trial_120.csv,1588563089,1.58856E+12,3.078617096
