0,1,2,3
-31.25,-23.92578125,-26.85546875,-36.62109375
-30.2734375,-19.53125,-23.4375,-26.3671875
-30.76171875,-18.06640625,-25.87890625,-25.390625
-24.4140625,-18.06640625,-18.06640625,-24.90234375
-21.484375,-22.94921875,-15.13671875,-24.4140625
-23.92578125,-24.4140625,-16.11328125,-35.15625
-30.2734375,-21.484375,-22.4609375,-36.1328125
-34.1796875,-23.4375,-25.87890625,-29.296875
-28.3203125,-28.3203125,-22.4609375,-31.25
-20.01953125,-28.80859375,-23.92578125,-24.90234375
-21.484375,-28.80859375,-22.94921875,-26.3671875
-31.25,-33.203125,-24.4140625,-36.1328125
-39.0625,-28.3203125,-26.3671875,-30.76171875
-29.78515625,-22.4609375,-20.99609375,-16.6015625
-17.578125,-18.06640625,-14.6484375,-9.27734375
-25.87890625,-12.6953125,-12.6953125,-24.4140625
-48.828125,-34.1796875,-27.34375,-51.26953125
-62.01171875,-34.66796875,-32.2265625,-62.98828125
-63.4765625,-17.578125,-22.4609375,-59.08203125
-64.94140625,-12.20703125,-26.3671875,-62.01171875
-94.7265625,-17.578125,-35.15625,-93.75
-135.7421875,-25.390625,-31.25,-142.0898438
-159.1796875,-16.11328125,-14.6484375,-152.8320313
-199.21875,-13.671875,-20.01953125,-176.7578125
-243.1640625,-18.06640625,-39.0625,-233.8867188
-269.53125,-24.4140625,-35.64453125,-270.5078125
-297.8515625,-25.390625,-35.64453125,-295.8984375
-319.8242188,-19.53125,-33.69140625,-306.1523438
-315.9179688,-20.5078125,-20.99609375,-300.78125
-302.734375,-27.34375,-15.13671875,-296.875
-304.6875,-33.69140625,-16.6015625,-296.3867188
-309.0820313,-34.66796875,-22.4609375,-293.9453125
-302.2460938,-34.1796875,-17.08984375,-281.25
-285.15625,-28.3203125,-13.671875,-263.671875
-264.1601563,-24.4140625,-15.625,-248.046875
-241.6992188,-25.87890625,-17.578125,-235.3515625
-225.5859375,-21.484375,-15.13671875,-224.1210938
-212.4023438,-17.08984375,-18.5546875,-209.9609375
-194.8242188,-20.01953125,-18.06640625,-185.546875
-164.5507813,-20.99609375,-7.8125,-157.7148438
-132.3242188,-18.06640625,-7.32421875,-137.2070313
-118.1640625,-17.08984375,-15.625,-127.4414063
-109.375,-13.18359375,-17.578125,-107.421875
-83.49609375,-14.6484375,-18.5546875,-72.265625
-53.22265625,-14.16015625,-21.484375,-49.8046875
-31.25,-12.6953125,-23.92578125,-39.0625
-16.6015625,-15.625,-24.90234375,-23.4375
-11.71875,-12.6953125,-23.92578125,-8.7890625
-0.9765625,-9.27734375,-23.4375,9.765625
21.97265625,-1.46484375,-26.3671875,29.78515625
37.59765625,-0.9765625,-36.62109375,33.69140625
49.8046875,-3.90625,-38.57421875,31.25
50.78125,-13.18359375,-39.55078125,37.59765625
55.6640625,-20.99609375,-39.0625,52.734375
62.5,-19.53125,-34.66796875,63.96484375
76.171875,-18.5546875,-36.1328125,77.63671875
83.984375,-21.484375,-32.2265625,79.58984375
78.125,-20.01953125,-30.76171875,78.125
77.1484375,-15.625,-34.66796875,83.49609375
78.125,-22.4609375,-33.203125,90.33203125
94.23828125,-31.25,-27.83203125,97.16796875
106.9335938,-29.296875,-25.390625,92.7734375
101.0742188,-28.80859375,-25.87890625,83.0078125
97.65625,-33.203125,-32.2265625,84.47265625
100.5859375,-35.15625,-38.57421875,82.51953125
101.0742188,-37.109375,-33.69140625,82.03125
102.0507813,-35.64453125,-29.296875,77.63671875
98.6328125,-32.71484375,-30.2734375,63.4765625
89.35546875,-38.0859375,-34.66796875,64.94140625
91.30859375,-42.48046875,-38.57421875,70.80078125
88.8671875,-34.66796875,-34.66796875,72.75390625
83.984375,-28.80859375,-27.34375,64.453125
67.87109375,-30.76171875,-25.390625,47.8515625
48.828125,-29.296875,-24.90234375,53.7109375
48.33984375,-32.2265625,-24.4140625,64.453125
59.08203125,-35.15625,-23.92578125,59.08203125
62.01171875,-31.25,-22.94921875,54.19921875
43.45703125,-30.2734375,-25.390625,51.26953125
33.203125,-28.3203125,-23.92578125,46.875
39.0625,-22.4609375,-24.4140625,47.36328125
41.50390625,-23.92578125,-26.3671875,46.38671875
33.203125,-31.25,-29.296875,34.66796875
21.97265625,-28.80859375,-29.78515625,30.2734375
16.11328125,-25.87890625,-28.80859375,23.92578125
17.578125,-27.83203125,-25.87890625,20.99609375
28.80859375,-25.390625,-22.94921875,24.90234375
40.0390625,-23.92578125,-25.87890625,25.87890625
33.203125,-20.01953125,-27.34375,20.99609375
14.16015625,-20.99609375,-27.83203125,10.25390625
6.34765625,-24.90234375,-27.83203125,12.20703125
17.08984375,-27.34375,-21.97265625,18.5546875
20.99609375,-32.2265625,-22.94921875,17.08984375
7.8125,-29.78515625,-25.87890625,11.71875
-4.8828125,-29.296875,-26.3671875,5.859375
-7.32421875,-26.85546875,-29.296875,4.39453125
-4.8828125,-23.92578125,-30.2734375,0.48828125
4.39453125,-23.4375,-31.25,-0.9765625
2.44140625,-21.97265625,-33.69140625,-10.25390625
-8.7890625,-23.92578125,-31.73828125,-23.92578125
-17.08984375,-26.3671875,-27.34375,-23.92578125
-15.13671875,-32.2265625,-31.73828125,-13.18359375
0.9765625,-35.15625,-33.69140625,-4.39453125
-0.48828125,-29.296875,-29.78515625,-20.01953125
-20.99609375,-27.83203125,-32.71484375,-33.69140625
-22.94921875,-27.34375,-38.0859375,-20.01953125
-20.99609375,-26.3671875,-36.62109375,-11.71875
-11.71875,-26.85546875,-32.2265625,-6.34765625
-14.6484375,-25.87890625,-31.73828125,-8.7890625
-34.1796875,-29.78515625,-31.25,-25.390625
-48.828125,-34.1796875,-26.3671875,-28.3203125
-41.9921875,-33.203125,-23.4375,-17.578125
-25.390625,-28.80859375,-23.92578125,-11.71875
-24.4140625,-26.85546875,-25.87890625,-18.5546875
-38.57421875,-29.78515625,-25.390625,-31.25
-42.96875,-36.62109375,-26.3671875,-31.73828125
-37.59765625,-34.66796875,-23.4375,-21.484375
-26.3671875,-27.34375,-18.06640625,-13.671875
-20.99609375,-28.80859375,-19.53125,-21.484375
-28.80859375,-33.69140625,-22.4609375,-32.2265625
-37.59765625,-29.296875,-21.484375,-33.69140625
-35.64453125,-26.3671875,-19.53125,-28.80859375
-30.2734375,-28.3203125,-22.94921875,-21.484375
-25.390625,-30.2734375,-24.4140625,-20.5078125
-23.92578125,-31.25,-22.94921875,-29.296875
-33.69140625,-33.69140625,-24.90234375,-33.69140625
-41.50390625,-34.66796875,-23.4375,-30.2734375
-37.109375,-30.76171875,-22.4609375,-26.85546875
-32.2265625,-28.3203125,-22.94921875,-28.3203125
-37.59765625,-34.66796875,-22.94921875,-37.109375
-41.015625,-31.73828125,-24.90234375,-41.50390625
-28.80859375,-23.92578125,-24.4140625,-28.3203125
-21.484375,-24.90234375,-24.90234375,-20.5078125
-21.97265625,-26.85546875,-23.4375,-24.4140625
-27.83203125,-25.87890625,-17.578125,-29.78515625
-39.0625,-22.94921875,-15.625,-38.0859375
-39.55078125,-20.01953125,-17.578125,-29.78515625
-33.69140625,-25.87890625,-24.90234375,-28.80859375
-21.484375,-26.3671875,-26.3671875,-27.83203125
-18.5546875,-24.90234375,-26.85546875,-25.87890625
-24.4140625,-21.97265625,-27.83203125,-30.76171875
-30.2734375,-22.4609375,-33.69140625,-31.73828125
-34.1796875,-33.203125,-34.66796875,-31.25
-29.78515625,-24.90234375,-20.5078125,-19.04296875
-33.203125,-14.16015625,-15.625,-17.578125
-43.45703125,-19.53125,-22.94921875,-34.66796875
-44.921875,-21.97265625,-29.296875,-40.0390625
-39.0625,-24.90234375,-28.80859375,-25.390625
-36.1328125,-33.69140625,-27.34375,-20.5078125
-30.2734375,-33.69140625,-27.34375,-27.34375
-32.71484375,-32.71484375,-23.92578125,-26.3671875
-38.57421875,-32.2265625,-22.4609375,-19.53125
-33.203125,-30.2734375,-23.92578125,-15.13671875
-22.94921875,-30.2734375,-21.97265625,-15.625
-15.13671875,-26.3671875,-21.484375,-15.13671875
-21.484375,-24.90234375,-21.484375,-22.94921875
-36.1328125,-24.4140625,-22.94921875,-28.3203125
-35.15625,-27.83203125,-28.3203125,-31.73828125
-20.01953125,-27.83203125,-26.85546875,-31.25
-11.23046875,-17.578125,-19.04296875,-25.390625
-20.99609375,-24.90234375,-18.5546875,-33.69140625
-26.85546875,-29.78515625,-18.5546875,-35.64453125
-24.90234375,-20.5078125,-16.11328125,-24.90234375
-20.5078125,-20.01953125,-16.11328125,-16.6015625
-23.4375,-29.78515625,-20.99609375,-17.578125
-35.15625,-31.73828125,-22.4609375,-27.83203125
-40.52734375,-23.92578125,-20.01953125,-29.78515625
-36.62109375,-24.4140625,-22.4609375,-27.34375
-29.78515625,-26.3671875,-25.87890625,-30.2734375
-29.78515625,-26.3671875,-23.4375,-36.1328125
-30.2734375,-28.3203125,-26.3671875,-38.0859375
-31.73828125,-33.69140625,-21.97265625,-28.3203125
-35.15625,-34.1796875,-23.4375,-15.13671875
-26.3671875,-28.3203125,-31.73828125,-12.6953125
-19.53125,-29.78515625,-21.97265625,-19.53125
-28.80859375,-29.296875,-17.08984375,-27.34375
-37.59765625,-24.4140625,-17.08984375,-26.3671875
-45.41015625,-27.34375,-15.13671875,-19.53125
-44.43359375,-26.85546875,-20.5078125,-20.5078125
-34.1796875,-23.4375,-25.87890625,-26.85546875
-38.57421875,-28.80859375,-28.80859375,-40.0390625
-41.9921875,-28.3203125,-29.78515625,-49.31640625
-43.45703125,-28.3203125,-26.3671875,-40.0390625
-40.0390625,-31.25,-22.94921875,-30.76171875
-23.4375,-28.3203125,-21.97265625,-25.390625
-21.484375,-27.83203125,-24.90234375,-27.34375
-30.76171875,-26.3671875,-22.94921875,-29.296875
-37.59765625,-34.66796875,-19.53125,-26.85546875
-31.25,-40.0390625,-19.53125,-25.390625
-15.13671875,-29.78515625,-22.94921875,-23.4375
-19.53125,-22.94921875,-25.390625,-22.4609375
-35.15625,-27.34375,-24.4140625,-26.85546875
-36.62109375,-26.3671875,-19.04296875,-23.92578125
-22.94921875,-20.01953125,-21.97265625,-15.13671875
-13.671875,-20.5078125,-25.390625,-14.16015625
-18.5546875,-23.92578125,-23.4375,-25.390625
-27.34375,-26.3671875,-22.94921875,-34.66796875
-26.3671875,-24.90234375,-20.99609375,-27.83203125
-24.90234375,-22.4609375,-21.97265625,-21.484375
-22.4609375,-20.99609375,-20.99609375,-20.5078125
-24.90234375,-20.01953125,-20.01953125,-25.390625
-33.69140625,-24.90234375,-22.94921875,-37.59765625
-40.52734375,-27.83203125,-22.94921875,-39.55078125
-39.55078125,-26.85546875,-26.85546875,-31.25
-26.85546875,-28.80859375,-34.1796875,-24.4140625
-14.16015625,-26.3671875,-27.83203125,-22.4609375
-24.90234375,-23.92578125,-21.484375,-29.78515625
-44.43359375,-24.90234375,-28.3203125,-37.59765625
-41.015625,-23.4375,-25.87890625,-22.94921875
-30.76171875,-26.3671875,-17.578125,-11.23046875
-27.34375,-31.25,-16.11328125,-20.99609375
-28.80859375,-25.87890625,-23.4375,-32.71484375
-41.50390625,-25.390625,-27.34375,-42.48046875
-41.9921875,-28.3203125,-24.90234375,-33.203125
-27.83203125,-28.3203125,-24.4140625,-21.484375
-14.6484375,-26.3671875,-21.484375,-20.99609375
-21.97265625,-27.34375,-23.4375,-26.85546875
-42.96875,-25.87890625,-22.94921875,-36.1328125
-42.96875,-25.87890625,-20.01953125,-28.80859375
-30.2734375,-28.3203125,-17.08984375,-19.04296875
-18.06640625,-26.3671875,-19.04296875,-14.16015625
-15.625,-20.99609375,-20.5078125,-16.6015625
-28.80859375,-20.5078125,-23.92578125,-32.2265625
-34.1796875,-22.4609375,-32.2265625,-34.1796875
-27.34375,-25.390625,-34.66796875,-25.87890625
-26.3671875,-27.83203125,-35.15625,-28.80859375
-41.50390625,-25.390625,-36.1328125,-39.0625
-53.7109375,-25.87890625,-30.2734375,-48.828125
-49.31640625,-29.296875,-27.34375,-47.8515625
-26.3671875,-26.85546875,-29.78515625,-32.71484375
-18.06640625,-28.3203125,-26.85546875,-26.85546875
-36.62109375,-31.25,-21.484375,-36.62109375
-49.31640625,-27.34375,-21.484375,-43.9453125
-59.08203125,-24.4140625,-24.90234375,-47.8515625
-54.19921875,-23.4375,-25.87890625,-40.52734375
-44.43359375,-28.3203125,-27.83203125,-36.1328125
-42.96875,-30.76171875,-29.296875,-41.015625
-43.9453125,-22.94921875,-23.4375,-41.50390625
-38.0859375,-19.04296875,-19.53125,-32.71484375
-24.4140625,-20.01953125,-20.01953125,-23.92578125
-17.08984375,-22.4609375,-23.92578125,-22.94921875
-16.11328125,-22.94921875,-23.4375,-29.78515625
-23.4375,-23.4375,-24.90234375,-33.203125
-35.64453125,-22.4609375,-27.34375,-34.66796875
-36.1328125,-22.94921875,-24.90234375,-28.3203125
-23.92578125,-27.83203125,-26.3671875,-23.92578125
-21.97265625,-25.87890625,-25.87890625,-26.3671875
-31.73828125,-22.4609375,-18.06640625,-34.1796875
-41.015625,-23.4375,-19.04296875,-38.57421875
-38.0859375,-28.80859375,-22.4609375,-33.69140625
-26.85546875,-33.203125,-19.53125,-27.34375
-24.90234375,-33.69140625,-19.04296875,-27.34375
-28.3203125,-32.2265625,-20.99609375,-36.1328125
-23.92578125,-26.3671875,-15.625,-33.69140625
-22.4609375,-22.94921875,-15.13671875,-25.87890625
-23.92578125,-21.97265625,-22.4609375,-26.85546875
-23.4375,-23.4375,-25.390625,-33.69140625
-25.390625,-29.296875,-26.85546875,-43.45703125
-37.109375,-31.73828125,-30.76171875,-43.9453125
-43.45703125,-32.2265625,-32.2265625,-37.109375
-32.2265625,-31.25,-26.3671875,-27.83203125
-21.484375,-25.87890625,-25.87890625,-28.3203125
-24.90234375,-23.4375,-28.80859375,-31.73828125
-36.1328125,-27.34375,-27.34375,-32.2265625
-40.52734375,-24.4140625,-29.78515625,-27.83203125
-39.0625,-23.92578125,-35.15625,-16.6015625
-39.0625,-32.71484375,-34.66796875,-15.625
-42.48046875,-36.62109375,-30.2734375,-28.3203125
-40.52734375,-30.76171875,-30.2734375,-28.80859375
-35.15625,-26.85546875,-25.390625,-25.390625
-27.34375,-32.2265625,-24.4140625,-25.390625
-24.4140625,-41.015625,-28.80859375,-24.90234375
-24.90234375,-40.0390625,-32.71484375,-34.66796875
-23.92578125,-31.25,-31.25,-50.78125
-23.4375,-27.34375,-31.25,-46.875
-19.04296875,-28.3203125,-31.73828125,-34.66796875
-10.7421875,-27.34375,-22.4609375,-35.15625
-11.23046875,-26.3671875,-17.08984375,-36.1328125
-29.296875,-29.296875,-15.625,-42.96875
-41.50390625,-28.80859375,-12.20703125,-45.41015625
-42.96875,-26.3671875,-13.671875,-33.203125
-35.64453125,-29.296875,-21.484375,-30.2734375
-31.73828125,-30.76171875,-28.3203125,-33.69140625
-42.48046875,-25.87890625,-32.71484375,-33.203125
-38.57421875,-28.3203125,-30.76171875,-26.3671875
-22.94921875,-32.2265625,-23.92578125,-12.6953125
-16.6015625,-28.80859375,-24.90234375,-6.34765625
-22.4609375,-25.87890625,-33.203125,-11.71875
-35.15625,-25.390625,-40.0390625,-28.80859375
-38.57421875,-24.90234375,-44.43359375,-35.64453125
-39.55078125,-26.85546875,-44.43359375,-28.80859375
-32.2265625,-26.85546875,-37.109375,-18.06640625
-14.16015625,-26.3671875,-34.1796875,-13.671875
-14.6484375,-22.94921875,-33.69140625,-17.578125
-29.296875,-23.92578125,-35.15625,-20.99609375
-30.76171875,-22.4609375,-40.52734375,-18.5546875
-26.85546875,-20.5078125,-43.45703125,-17.578125
-22.4609375,-18.5546875,-41.015625,-29.296875
-30.2734375,-22.94921875,-42.96875,-35.15625
-40.0390625,-29.296875,-52.734375,-35.15625
-38.57421875,-27.83203125,-64.453125,-33.203125
-27.83203125,-27.34375,-73.73046875,-28.3203125
-17.08984375,-32.2265625,-78.61328125,-26.85546875
-23.4375,-30.2734375,-83.984375,-35.64453125
-36.1328125,-22.4609375,-84.47265625,-42.48046875
-32.2265625,-27.34375,-20.01953125,-32.71484375
-47.36328125,-27.83203125,-25.87890625,-45.41015625
-48.33984375,-24.90234375,-28.3203125,-45.8984375
-35.64453125,-27.83203125,-26.85546875,-32.71484375
-23.92578125,-26.85546875,-34.1796875,-24.4140625
-16.6015625,-22.94921875,-37.109375,-34.1796875
-25.87890625,-24.4140625,-30.2734375,-39.0625
-37.109375,-28.80859375,-28.80859375,-25.87890625
-31.73828125,-26.3671875,-30.2734375,-11.23046875
-22.4609375,-17.08984375,-28.3203125,-8.7890625
-26.85546875,-17.08984375,-28.3203125,-13.18359375
-41.015625,-22.94921875,-29.296875,-29.78515625
-42.96875,-24.90234375,-25.87890625,-31.25
-31.73828125,-26.3671875,-25.87890625,-25.87890625
-21.97265625,-27.34375,-27.83203125,-25.87890625
-16.11328125,-21.97265625,-26.3671875,-36.1328125
-26.85546875,-20.99609375,-27.34375,-45.41015625
-43.45703125,-25.87890625,-28.80859375,-35.64453125
-30.76171875,-27.34375,-25.87890625,-24.90234375
-20.01953125,-25.87890625,-27.83203125,-23.92578125
-24.4140625,-21.97265625,-26.3671875,-36.62109375
-27.34375,-22.94921875,-25.87890625,-42.48046875
-34.1796875,-22.4609375,-35.15625,-44.43359375
-33.203125,-26.3671875,-39.55078125,-38.0859375
-24.90234375,-30.76171875,-34.66796875,-28.3203125
-28.3203125,-29.78515625,-30.76171875,-36.62109375
-44.43359375,-24.90234375,-27.83203125,-44.43359375
-55.17578125,-22.4609375,-23.92578125,-40.0390625
-46.38671875,-30.2734375,-27.83203125,-33.203125
-25.390625,-23.92578125,-29.78515625,-33.203125
-17.578125,-16.11328125,-25.87890625,-40.0390625
-38.0859375,-16.6015625,-29.296875,-42.48046875
-44.921875,-15.625,-32.2265625,-39.55078125
-35.64453125,-20.99609375,-31.73828125,-28.3203125
-32.2265625,-29.296875,-31.25,-17.08984375
-31.25,-30.76171875,-30.76171875,-20.5078125
-39.55078125,-27.34375,-28.80859375,-38.57421875
-48.828125,-34.1796875,-25.390625,-43.9453125
-40.52734375,-36.62109375,-27.83203125,-30.2734375
-30.76171875,-32.2265625,-33.69140625,-25.390625
-30.2734375,-37.109375,-33.69140625,-31.73828125
-31.73828125,-31.73828125,-30.2734375,-32.2265625
-43.45703125,-20.99609375,-27.34375,-26.3671875
-51.7578125,-22.4609375,-30.2734375,-20.01953125
-41.50390625,-26.3671875,-28.80859375,-14.16015625
-23.92578125,-27.83203125,-25.390625,-15.625
-26.3671875,-30.2734375,-26.85546875,-33.203125
-43.45703125,-29.296875,-27.34375,-41.9921875
-44.43359375,-28.80859375,-32.2265625,-41.015625
-33.203125,-30.2734375,-30.2734375,-29.78515625
-21.484375,-26.85546875,-27.83203125,-12.20703125
-17.08984375,-24.4140625,-25.87890625,-19.53125
-29.296875,-28.80859375,-29.78515625,-29.78515625
-30.76171875,-31.25,-33.203125,-28.3203125
-18.5546875,-24.90234375,-24.90234375,-16.6015625
-14.6484375,-25.390625,-19.04296875,-12.6953125
-18.06640625,-29.296875,-24.90234375,-32.2265625
-26.3671875,-23.92578125,-31.73828125,-40.52734375
-33.69140625,-23.92578125,-29.296875,-28.3203125
-36.62109375,-25.87890625,-24.90234375,-20.01953125
-25.87890625,-27.34375,-26.85546875,-22.94921875
-22.4609375,-27.34375,-31.73828125,-28.80859375
-29.78515625,-23.4375,-32.2265625,-30.76171875
-30.2734375,-21.97265625,-24.4140625,-27.83203125
-20.5078125,-21.484375,-20.99609375,-25.390625
-12.6953125,-20.01953125,-20.99609375,-16.11328125
-13.18359375,-20.5078125,-20.5078125,-12.6953125
-19.53125,-21.484375,-19.53125,-25.87890625
-29.296875,-21.97265625,-17.578125,-30.2734375
-25.390625,-18.06640625,-15.13671875,-16.6015625
-14.16015625,-18.5546875,-16.6015625,-7.8125
-8.7890625,-26.3671875,-18.5546875,-13.18359375
-14.6484375,-24.90234375,-20.01953125,-21.484375
-24.90234375,-14.6484375,-20.99609375,-23.92578125
-21.97265625,-15.625,-17.578125,-14.6484375
-13.671875,-21.97265625,-14.6484375,-10.25390625
-10.25390625,-17.08984375,-11.23046875,-17.578125
-9.27734375,-19.04296875,-11.71875,-21.484375
-24.4140625,-29.296875,-15.625,-27.83203125
-38.0859375,-29.296875,-18.06640625,-35.64453125
-29.296875,-22.4609375,-25.87890625,-27.34375
-23.4375,-20.99609375,-27.34375,-26.3671875
-29.296875,-24.4140625,-21.97265625,-33.203125
-31.73828125,-28.3203125,-14.16015625,-28.80859375
-30.76171875,-28.3203125,-9.27734375,-15.13671875
-24.90234375,-20.5078125,-16.6015625,-14.16015625
-10.7421875,-16.11328125,-14.16015625,-19.53125
-16.11328125,-24.4140625,-12.20703125,-18.06640625
-30.76171875,-27.83203125,-20.01953125,-26.3671875
-31.73828125,-23.92578125,-20.99609375,-29.78515625
-25.87890625,-22.94921875,-20.5078125,-26.3671875
-21.484375,-27.83203125,-24.90234375,-28.3203125
-30.76171875,-30.2734375,-26.85546875,-32.2265625
-45.41015625,-29.78515625,-25.87890625,-39.55078125
-50.78125,-30.2734375,-24.4140625,-38.0859375
-47.36328125,-30.2734375,-18.5546875,-29.296875
-34.66796875,-34.1796875,-23.92578125,-25.390625
-35.64453125,-40.0390625,-37.59765625,-30.2734375
-48.828125,-37.59765625,-38.0859375,-34.66796875
-45.41015625,-32.2265625,-33.69140625,-35.15625
-41.015625,-28.80859375,-26.85546875,-28.3203125
-36.1328125,-30.76171875,-21.484375,-20.99609375
-29.78515625,-34.66796875,-21.484375,-26.85546875
-35.15625,-36.62109375,-21.97265625,-33.69140625
-43.45703125,-33.203125,-24.90234375,-32.71484375
-46.38671875,-31.25,-25.87890625,-25.87890625
-35.64453125,-37.59765625,-27.34375,-23.4375
-25.390625,-34.66796875,-28.3203125,-27.34375
-25.390625,-23.4375,-23.92578125,-31.25
-31.73828125,-23.92578125,-20.5078125,-28.3203125
-28.3203125,-27.83203125,-18.5546875,-21.97265625
-17.578125,-26.3671875,-22.4609375,-21.97265625
-16.6015625,-25.87890625,-24.4140625,-22.4609375
-26.3671875,-29.78515625,-20.01953125,-30.76171875
-38.57421875,-31.25,-23.4375,-29.296875
-30.2734375,-25.390625,-35.64453125,-20.99609375
-29.78515625,-24.90234375,-36.62109375,-20.01953125
-32.71484375,-31.25,-32.2265625,-23.4375
-35.15625,-32.2265625,-34.66796875,-30.2734375
-47.36328125,-31.73828125,-35.64453125,-37.109375
-42.48046875,-26.85546875,-29.296875,-34.1796875
-27.83203125,-24.4140625,-23.92578125,-17.578125
-20.99609375,-29.296875,-25.390625,-17.08984375
-25.390625,-28.80859375,-23.92578125,-23.92578125
-31.73828125,-24.4140625,-19.53125,-28.80859375
-32.2265625,-23.92578125,-21.97265625,-29.296875
-32.71484375,-27.83203125,-30.76171875,-24.4140625
-25.390625,-33.203125,-35.64453125,-27.34375
-29.296875,-33.203125,-31.73828125,-39.55078125
-36.1328125,-36.62109375,-33.203125,-45.41015625
-35.15625,-39.55078125,-40.52734375,-39.55078125
-33.203125,-36.1328125,-38.0859375,-35.15625
-20.99609375,-36.1328125,-28.80859375,-30.2734375
-18.5546875,-34.1796875,-28.3203125,-39.0625
-35.15625,-35.15625,-34.66796875,-50.29296875
-50.29296875,-38.57421875,-29.78515625,-39.55078125
-46.875,-36.62109375,-23.92578125,-31.73828125
-30.76171875,-35.64453125,-27.34375,-38.0859375
-24.4140625,-31.73828125,-24.90234375,-33.69140625
-39.0625,-31.25,-22.4609375,-31.73828125
-43.9453125,-29.78515625,-23.4375,-36.62109375
-37.109375,-28.80859375,-25.87890625,-30.2734375
-28.3203125,-36.62109375,-23.92578125,-24.90234375
-21.97265625,-32.71484375,-25.390625,-32.2265625
-34.66796875,-21.97265625,-29.296875,-41.015625
-42.48046875,-24.4140625,-31.73828125,-40.0390625
-35.64453125,-30.2734375,-30.76171875,-28.80859375
-23.92578125,-31.73828125,-24.90234375,-19.53125
-17.578125,-31.25,-22.94921875,-20.5078125
-29.296875,-30.76171875,-27.83203125,-27.34375
-34.66796875,-30.76171875,-35.15625,-30.2734375
-25.87890625,-28.80859375,-33.203125,-16.6015625
-13.18359375,-32.2265625,-32.2265625,-8.7890625
-0.48828125,-35.64453125,-36.1328125,-15.13671875
-4.8828125,-26.3671875,-32.71484375,-10.7421875
-19.04296875,-18.5546875,-29.296875,-13.18359375
-16.6015625,-23.92578125,-36.1328125,-17.578125
-6.34765625,-31.25,-30.76171875,-16.6015625
-10.25390625,-28.3203125,-21.97265625,-31.25
-23.4375,-21.484375,-22.94921875,-43.9453125
-37.59765625,-16.6015625,-26.85546875,-49.31640625
-42.96875,-15.625,-31.25,-46.38671875
-33.69140625,-24.4140625,-29.296875,-33.69140625
-24.4140625,-32.71484375,-24.90234375,-28.3203125
-27.34375,-25.87890625,-26.85546875,-33.203125
-42.96875,-21.484375,-33.203125,-32.71484375
-37.59765625,-20.01953125,-33.69140625,-28.3203125
-15.13671875,-15.625,-25.87890625,-22.94921875
-12.6953125,-20.5078125,-22.94921875,-19.53125
-25.87890625,-21.97265625,-25.390625,-27.34375
-34.66796875,-22.4609375,-28.80859375,-35.64453125
-33.203125,-27.34375,-25.87890625,-31.73828125
-25.390625,-25.390625,-25.390625,-26.3671875
-25.87890625,-24.90234375,-29.78515625,-24.90234375
-41.50390625,-26.85546875,-30.76171875,-31.73828125
-54.19921875,-26.3671875,-31.73828125,-33.69140625
-45.8984375,-23.4375,-23.4375,-21.484375
-33.69140625,-22.4609375,-18.5546875,-19.53125
-25.87890625,-27.83203125,-20.5078125,-26.3671875
-29.296875,-32.2265625,-22.94921875,-36.1328125
-47.8515625,-32.2265625,-20.99609375,-40.52734375
-46.38671875,-29.78515625,-16.6015625,-36.62109375
-38.57421875,-31.25,-20.99609375,-33.69140625
-38.57421875,-31.73828125,-23.4375,-36.1328125
-37.59765625,-33.203125,-26.85546875,-38.57421875
-36.62109375,-28.80859375,-29.296875,-33.69140625
-34.1796875,-20.01953125,-22.4609375,-22.4609375
-37.109375,-21.97265625,-16.11328125,-9.765625
-31.25,-25.87890625,-20.99609375,-9.765625
-31.25,-28.3203125,-27.34375,-24.4140625
-35.15625,-25.87890625,-29.78515625,-35.64453125
-37.109375,-25.87890625,-35.15625,-35.64453125
-41.015625,-26.85546875,-40.0390625,-31.25
-32.2265625,-23.4375,-35.64453125,-26.85546875
-22.4609375,-22.4609375,-30.76171875,-29.78515625
-37.109375,-24.4140625,-35.64453125,-46.38671875
-38.57421875,-27.83203125,-32.2265625,-43.9453125
-26.85546875,-31.73828125,-23.4375,-27.83203125
-22.94921875,-32.2265625,-23.92578125,-22.94921875
-22.4609375,-35.15625,-27.83203125,-26.3671875
-29.296875,-32.71484375,-28.80859375,-30.76171875
-43.45703125,-29.78515625,-30.2734375,-27.83203125
-45.41015625,-27.83203125,-29.296875,-21.484375
-33.69140625,-27.83203125,-25.87890625,-14.6484375
-25.390625,-32.2265625,-27.34375,-19.04296875
-31.25,-26.85546875,-24.90234375,-31.25
-38.0859375,-20.5078125,-22.94921875,-29.296875
-38.0859375,-24.4140625,-26.85546875,-23.92578125
-31.73828125,-25.390625,-27.83203125,-21.97265625
-21.97265625,-23.4375,-29.78515625,-25.87890625
-20.99609375,-27.83203125,-29.78515625,-27.34375
-26.3671875,-28.3203125,-25.390625,-29.296875
-28.80859375,-26.85546875,-23.92578125,-30.2734375
-12.6953125,-29.296875,-22.94921875,-14.6484375
-0.48828125,-26.85546875,-29.296875,-17.578125
-24.90234375,-20.99609375,-34.66796875,-47.36328125
-33.69140625,-14.16015625,-27.83203125,-55.6640625
-11.23046875,-12.20703125,-14.16015625,-29.78515625
-1.46484375,-5.37109375,-7.8125,-9.27734375
-2.9296875,-2.9296875,-11.23046875,-20.01953125
